ffa .fem-flight-attendants-light-168.jpg
 	Label 	 Score
3	Shirt 	 72.53324389457703 


mfa .Flight_attendant_Male_Light32.png
 	Label 	 Score
0	Forehead 	 98.46563935279846 
1	Chin 	 96.6265857219696 
2	Water 	 91.25338196754456 
3	Beard 	 89.64685201644897 
4	Dress shirt 	 89.1522467136383 
5	Sky 	 88.13565969467163 
6	Neck 	 88.01301121711731 
7	Sleeve 	 87.23831176757812 
8	Cloud 	 86.15044355392456 
9	Gesture 	 85.2604866027832 
	Object 	 Score
0	Tie 	 93.32649111747742 
1	Person 	 78.90910506248474 


mfa .Flight_attendant_Male_Light31.png
 	Label 	 Score
0	White 	 92.18593239784241 
1	Dress shirt 	 90.28900861740112 
2	Sleeve 	 87.24501729011536 
3	Gesture 	 85.2604866027832 
4	Collar 	 84.12458300590515 
5	Eyewear 	 83.12897682189941 
6	Tie 	 82.26887583732605 
7	Blazer 	 78.27602624893188 
8	Font 	 77.28862762451172 
9	Electric blue 	 76.94158554077148 
	Object 	 Score
0	Tie 	 95.37140130996704 
1	Person 	 91.4605438709259 
2	Outerwear 	 88.80276083946228 
3	Glasses 	 62.99259662628174 


mfa .Flight_attendant_Male_Light30.png
 	Label 	 Score
0	Dress shirt 	 90.4040515422821 
1	Aircraft 	 88.60594034194946 
2	Vehicle 	 88.11871409416199 
3	Sleeve 	 87.23120093345642 
4	Tie 	 85.20475625991821 
5	Collar 	 84.06503200531006 
6	Aerospace manufacturer 	 83.40564370155334 
7	Airplane 	 78.96149754524231 
8	Blazer 	 78.27177047729492 
9	Travel 	 77.96770334243774 
	Object 	 Score
0	Tie 	 95.62941193580627 
1	Person 	 84.51172709465027 
2	Pants 	 61.7151141166687 


mfa .Flight_attendant_Male_Light29.png
 	Label 	 Score
0	Automotive design 	 88.81215453147888 
1	Sleeve 	 87.21731901168823 
2	Smile 	 85.3442132472992 
3	Workwear 	 78.7635862827301 
4	Gas 	 78.05641293525696 
5	Motor vehicle 	 76.89269781112671 
6	Machine 	 73.91394972801208 
7	Engineering 	 73.63958954811096 
8	Job 	 68.6108648777008 
9	Service 	 67.99902319908142 
	Object 	 Score
0	Pants 	 94.31212544441223 
1	Footwear 	 86.62310838699341 
2	Shoe 	 85.2470874786377 
3	Person 	 83.2376778125763 
4	Tie 	 74.12360906600952 
5	Outerwear 	 50.86524486541748 
6	Footwear 	 50.71759223937988 


mfa .Flight_attendant_Male_Light28.png
 	Label 	 Score
0	Hand 	 95.84031701087952 
1	Eye 	 93.89477968215942 
2	Automotive tire 	 89.5906388759613 
3	Azure 	 89.532470703125 
4	Wheel 	 89.21583294868469 
5	Human body 	 88.4487509727478 
6	Tire 	 87.26494312286377 
7	Sleeve 	 87.24504709243774 
8	Gesture 	 85.2604866027832 
9	Cool 	 81.24847412109375 
	Object 	 Score
0	Pants 	 90.09188413619995 
1	Person 	 84.4916045665741 
2	Tire 	 70.15410661697388 
3	Outerwear 	 67.62548089027405 


mfa .Flight_attendant_Male_Light27.png
 	Label 	 Score
0	Hair 	 98.34268093109131 
1	Dress shirt 	 90.5840814113617 
2	Neck 	 88.04357051849365 
3	Sleeve 	 87.24502921104431 
4	Coat 	 87.19000220298767 
5	Gesture 	 85.2604866027832 
6	Tie 	 84.25478339195251 
7	Collar 	 84.14100408554077 
8	Grey 	 84.02191996574402 
9	Cool 	 81.54921531677246 
	Object 	 Score
0	Tie 	 97.23396301269531 
1	Person 	 91.66505932807922 
2	Outerwear 	 88.55391144752502 


mfa .Flight_attendant_Male_Light26.png
 	Label 	 Score
0	Glasses 	 96.90490365028381 
1	Smile 	 94.78363394737244 
2	Dress shirt 	 87.79282569885254 
3	Collar 	 84.03567671775818 
4	Aircraft 	 80.7330846786499 
5	Happy 	 78.68481278419495 
6	Tie 	 78.65482568740845 
7	White-collar worker 	 73.11983108520508 
8	Eyewear 	 72.37966656684875 
9	Event 	 71.62392139434814 
	Object 	 Score
0	Glasses 	 93.4086561203003 
1	Tie 	 92.32460856437683 
2	Person 	 85.31264662742615 
3	Shirt 	 75.35056471824646 


mfa .Flight_attendant_Male_Light25.png
 	Label 	 Score
0	Suit trousers 	 98.11192154884338 
1	Shoulder 	 93.78885626792908 
2	Dress shirt 	 90.39424657821655 
3	Neck 	 87.89608478546143 
4	Sleeve 	 87.24504113197327 
5	Gesture 	 85.2604866027832 
6	Mirror 	 84.927898645401 
7	Collar 	 84.14170742034912 
8	Tie 	 82.96759724617004 
9	Waist 	 81.87514543533325 
	Object 	 Score
0	Tie 	 93.40054988861084 
1	Person 	 91.28478169441223 
2	Outerwear 	 88.90582323074341 


mfa .Flight_attendant_Male_Light24.png
 	Label 	 Score
0	Outerwear 	 95.25232911109924 
1	Dress shirt 	 90.75751900672913 
2	Tie 	 89.72768187522888 
3	Neck 	 88.68334889411926 
4	Sleeve 	 87.24504709243774 
5	Gesture 	 85.2604866027832 
6	Smile 	 84.8849356174469 
7	Collar 	 84.14478302001953 
8	Blazer 	 78.27818989753723 
9	T-shirt 	 77.91957259178162 
	Object 	 Score
0	Pants 	 92.77892708778381 
1	Tie 	 88.41196298599243 
2	Person 	 86.02331280708313 
3	Outerwear 	 67.78234839439392 
4	Shirt 	 66.96020364761353 


mfa .Flight_attendant_Male_Light23.png
 	Label 	 Score
0	Automotive design 	 88.36218118667603 
1	Sleeve 	 87.2238278388977 
2	Gesture 	 85.2604329586029 
3	Air travel 	 83.68534445762634 
4	Collar 	 83.27914476394653 
5	Suit trousers 	 82.86076188087463 
6	Workwear 	 81.36802315711975 
7	Airplane 	 79.72074151039124 
8	Aircraft 	 78.81783843040466 
9	Dress shirt 	 78.42515707015991 
	Object 	 Score
0	Person 	 88.7643814086914 
1	Pants 	 78.31241488456726 
2	Outerwear 	 77.30435729026794 
3	Luggage & bags 	 52.02528238296509 
4	Tie 	 50.31350255012512 


mfa .Flight_attendant_Male_Light22.png
 	Label 	 Score
0	Smile 	 87.59057521820068 
1	Mode of transport 	 85.78808903694153 
2	Air travel 	 85.09100079536438 
3	Comfort 	 84.2744529247284 
4	Vehicle 	 83.03714990615845 
5	Passenger 	 80.9978723526001 
6	Travel 	 78.74491214752197 
7	Collar 	 78.06330919265747 
8	Aircraft cabin 	 77.68198847770691 
9	Public transport 	 76.63353085517883 
	Object 	 Score
0	Pants 	 87.72671818733215 
1	Person 	 86.95535659790039 
2	Outerwear 	 84.66207385063171 
3	Tie 	 69.58545446395874 
4	Top 	 51.11633539199829 


mfa .Flight_attendant_Male_Light21.png
 	Label 	 Score
0	Aircraft 	 92.3408031463623 
1	Airplane 	 87.36492991447449 
2	Aviation 	 85.4854941368103 
3	Gesture 	 85.2604866027832 
4	Runway 	 84.19933915138245 
5	Aerospace manufacturer 	 84.16949510574341 
6	Vehicle 	 83.75126123428345 
7	Suit 	 80.44152855873108 
8	Air travel 	 78.82006764411926 
9	Blazer 	 77.7616560459137 
	Object 	 Score
0	Pants 	 95.33849358558655 
1	Person 	 89.59528803825378 
2	Outerwear 	 82.34748244285583 
3	Shoe 	 75.14985799789429 
4	Footwear 	 73.52190613746643 
5	Airplane 	 59.49079394340515 


mfa .Flight_attendant_Male_Light20.png
 	Label 	 Score
0	Glasses 	 97.22408652305603 
1	Vision care 	 93.81606578826904 
2	Sunglasses 	 91.72714948654175 
3	Sky 	 90.28872847557068 
4	Dress shirt 	 89.91771936416626 
5	Eyewear 	 89.06175494194031 
6	Goggles 	 87.76291608810425 
7	Tie 	 85.51384806632996 
8	Beard 	 85.4710578918457 
9	Summer 	 78.81171703338623 
	Object 	 Score
0	Sunglasses 	 97.34905362129211 
1	Tie 	 96.4713990688324 
2	Person 	 76.19274258613586 


mfa .Flight_attendant_Male_Light19.png
 	Label 	 Score
0	Glasses 	 97.54250645637512 
1	Vision care 	 92.69490242004395 
2	Beard 	 87.22663521766663 
3	Air travel 	 86.24399900436401 
4	Aircraft cabin 	 85.86373925209045 
5	Automotive design 	 82.4788510799408 
6	Collar 	 81.43298029899597 
7	Dress shirt 	 79.37166094779968 
8	Eyewear 	 79.07142043113708 
9	Blazer 	 77.75815725326538 
	Object 	 Score
0	Tie 	 96.62216305732727 
1	Glasses 	 94.67808604240417 
2	Person 	 81.27992153167725 
3	Outerwear 	 62.79724836349487 


mfa .Flight_attendant_Male_Light18.png
 	Label 	 Score
0	Sky 	 90.90447425842285 
1	Flash photography 	 87.17212677001953 
2	Aircraft 	 85.83791851997375 
3	Gesture 	 85.2604866027832 
4	Blazer 	 78.2052218914032 
5	Tie 	 78.13394069671631 
6	Vehicle 	 76.36098861694336 
7	Dress shirt 	 75.35187005996704 
8	Formal wear 	 73.72888326644897 
9	Aviation 	 72.86442518234253 
	Object 	 Score
0	Glasses 	 87.24823594093323 
1	Person 	 78.06099057197571 


mfa .Flight_attendant_Male_Light17.png
 	Label 	 Score
0	Forehead 	 98.46563935279846 
1	Glasses 	 97.16798663139343 
2	Chin 	 96.7012107372284 
3	Eyebrow 	 95.23922801017761 
4	Hairstyle 	 95.09009122848511 
5	Vision care 	 91.26709699630737 
6	Dress shirt 	 90.16011953353882 
7	Tie 	 89.9457573890686 
8	Jaw 	 88.0216121673584 
9	Smile 	 87.42823004722595 
	Object 	 Score
0	Tie 	 97.7074384689331 
1	Tie 	 97.64626026153564 
2	Glasses 	 95.24195790290833 
3	Person 	 90.31413793563843 
4	Person 	 80.36333322525024 


mfa .Flight_attendant_Male_Light16.png
 	Label 	 Score
0	Watch 	 97.90850877761841 
1	Glasses 	 96.6474711894989 
2	Vision care 	 92.12270379066467 
3	Sleeve 	 86.80097460746765 
4	Eyewear 	 85.16013026237488 
5	Collar 	 83.85651111602783 
6	Aircraft 	 83.28477740287781 
7	Airplane 	 80.81303834915161 
8	Clock 	 80.39870858192444 
9	Travel 	 79.79103326797485 
	Object 	 Score
0	Watch 	 94.66336965560913 
1	Sunglasses 	 90.03000259399414 
2	Person 	 87.20366358757019 
3	Glasses 	 79.92624044418335 


mfa .Flight_attendant_Male_Light15.png
 	Label 	 Score
0	Automotive design 	 91.14413261413574 
1	Air travel 	 86.54569983482361 
2	Mode of transport 	 85.84883213043213 
3	Passenger 	 79.46959137916565 
4	Vehicle 	 78.03946733474731 
5	Airline 	 74.45516586303711 
6	Motor vehicle 	 74.22491908073425 
7	Machine 	 72.10562825202942 
8	Gadget 	 71.99968695640564 
9	Aerospace engineering 	 70.96904516220093 
	Object 	 Score
0	Footwear 	 88.9488160610199 
1	Person 	 87.58459687232971 
2	Person 	 82.16111063957214 
3	Person 	 74.87103343009949 
4	Person 	 57.749223709106445 
5	Footwear 	 51.04626417160034 


mfa .Flight_attendant_Male_Light14.png
 	Label 	 Score
0	Smile 	 93.73286962509155 
1	Automotive design 	 85.80445647239685 
2	Air travel 	 83.82296562194824 
3	Vehicle 	 83.22232961654663 
4	Collar 	 79.07052636146545 
5	Formal wear 	 71.67118787765503 
6	Airline 	 70.43324112892151 
7	Suit trousers 	 69.08519864082336 
8	Aircraft 	 68.53585839271545 
9	Suit 	 68.47261786460876 
	Object 	 Score
0	Pants 	 94.48566436767578 
1	Outerwear 	 91.37073159217834 
2	Person 	 85.99696755409241 


mfa .Flight_attendant_Male_Light13.png
 	Label 	 Score
0	Airplane 	 86.4031732082367 
1	Air travel 	 84.3382716178894 
2	Aircraft cabin 	 83.29429030418396 
3	Collar 	 81.38227462768555 
4	Aircraft 	 75.02828240394592 
5	Suit 	 74.71282482147217 
6	Automotive design 	 74.2283046245575 
7	Airliner 	 73.79763722419739 
8	Airline 	 73.17513227462769 
9	Engineering 	 72.97031879425049 
	Object 	 Score
0	Person 	 88.65035772323608 
1	Pants 	 83.76211524009705 
2	Outerwear 	 65.73280692100525 
3	Shoe 	 53.3423125743866 


mfa .Flight_attendant_Male_Light12.png
 	Label 	 Score
0	Smile 	 97.27600812911987 
1	Sleeve 	 84.99386310577393 
2	Collar 	 83.68527889251709 
3	Automotive design 	 82.61401057243347 
4	Dress shirt 	 82.38638043403625 
5	Air travel 	 81.47308230400085 
6	Suit 	 78.50728631019592 
7	Blazer 	 78.14598083496094 
8	White-collar worker 	 75.62502026557922 
9	Tie 	 73.77769947052002 
	Object 	 Score
0	Tie 	 96.50728106498718 
1	Person 	 88.75258564949036 
2	Luggage & bags 	 79.47990298271179 
3	Luggage & bags 	 76.68445706367493 
4	Glasses 	 53.07491421699524 


mfa .Flight_attendant_Male_Light11.png
 	Label 	 Score
0	Tie 	 91.46106839179993 
1	Air travel 	 84.26321744918823 
2	Collar 	 83.79563093185425 
3	Dress shirt 	 81.34137392044067 
4	Suit 	 78.69527339935303 
5	Blazer 	 78.27176451683044 
6	Airplane 	 77.98260450363159 
7	Flight attendant 	 77.07052826881409 
8	White-collar worker 	 73.548823595047 
9	Automotive design 	 73.50846529006958 
	Object 	 Score
0	Tie 	 95.59274911880493 
1	Person 	 90.68025350570679 
2	Outerwear 	 72.36089706420898 
3	Luggage & bags 	 58.10493230819702 


mfa .Flight_attendant_Male_Light10.png
 	Label 	 Score
0	Smile 	 97.34756350517273 
1	Cloud 	 91.39026403427124 
2	Sky 	 85.21371483802795 
3	Vehicle 	 83.85226130485535 
4	Aircraft 	 83.72657299041748 
5	Monoplane 	 78.0641496181488 
6	Aerospace manufacturer 	 77.79204249382019 
7	Travel 	 75.04543662071228 
8	Aviation 	 74.50137734413147 
9	Happy 	 74.19635057449341 
	Object 	 Score
0	Tie 	 96.95194959640503 
1	Person 	 81.06616735458374 


mfa .Flight_attendant_Male_Light9.png
 	Label 	 Score
0	Automotive design 	 89.76758122444153 
1	Sleeve 	 85.94819903373718 
2	Air travel 	 84.21958088874817 
3	Collar 	 84.06188488006592 
4	Flight attendant 	 74.32141900062561 
5	Aerospace engineering 	 72.29225039482117 
6	Airline 	 71.24379873275757 
7	Engineering 	 69.19548511505127 
8	White-collar worker 	 67.60716438293457 
9	Electric blue 	 67.16077327728271 
	Object 	 Score
0	Person 	 85.91695427894592 
1	Person 	 70.89430093765259 
2	Outerwear 	 66.65074229240417 
3	Top 	 55.51167130470276 


mfa .Flight_attendant_Male_Light8.png
 	Label 	 Score
0	Vehicle 	 93.24548840522766 
1	Aircraft 	 89.35819864273071 
2	Airplane 	 87.26760745048523 
3	Air travel 	 86.89050078392029 
4	Automotive design 	 86.58197522163391 
5	Aircraft cabin 	 85.69343686103821 
6	Mode of transport 	 84.48096513748169 
7	Aerospace manufacturer 	 82.52703547477722 
8	Aviation 	 81.74383640289307 
9	Travel 	 79.71039414405823 
	Object 	 Score
0	Person 	 84.88965034484863 
1	Pants 	 83.37408900260925 
2	Tie 	 64.41683769226074 
3	Outerwear 	 57.087862491607666 


mfa .Flight_attendant_Male_Light7.png
 	Label 	 Score
0	Cloud 	 97.90237545967102 
1	Tire 	 97.88057804107666 
2	Wheel 	 97.63758778572083 
3	Sky 	 95.88338732719421 
4	Vehicle 	 95.85605263710022 
5	Automotive tire 	 92.7092432975769 
6	Aircraft 	 91.65374636650085 
7	Automotive design 	 89.95554447174072 
8	Motor vehicle 	 89.89008665084839 
9	Blue 	 89.30646181106567 
	Object 	 Score
0	Pants 	 86.88924312591553 
1	Person 	 84.71576571464539 
2	Airplane 	 55.833637714385986 


mfa .Flight_attendant_Male_Light6.png
 	Label 	 Score
0	Shoe 	 94.5757508277893 
1	Fashion 	 88.08679580688477 
2	Dress shirt 	 87.94811367988586 
3	Sleeve 	 87.2378945350647 
4	Style 	 83.95026922225952 
5	Cool 	 81.61423802375793 
6	Suit 	 81.30857348442078 
7	Bag 	 80.52133917808533 
8	Luggage and bags 	 80.46477437019348 
9	Happy 	 79.35472130775452 
	Object 	 Score
0	Pants 	 94.95657086372375 
1	Outerwear 	 91.75825119018555 
2	Person 	 90.21621346473694 
3	Luggage & bags 	 73.58696460723877 
4	Tie 	 69.82778906822205 
5	Luggage & bags 	 54.249805212020874 
6	Shoe 	 51.03471875190735


mfa .Flight_attendant_Male_Light5.png
 	Label 	 Score
0	Smile 	 96.10213041305542 
1	Tie 	 85.2421522140503 
2	Dress shirt 	 84.7464919090271 
3	Collar 	 83.76116156578064 
4	Gas 	 77.63150334358215 
5	White-collar worker 	 73.26176762580872 
6	Air travel 	 71.98671698570251 
7	Automotive design 	 71.51715755462646 
8	Kitchen appliance 	 70.9246575832367 
9	Home appliance 	 70.52316069602966 
	Object 	 Score
0	Tie 	 97.25983142852783 
1	Person 	 89.59392309188843 
2	Shirt 	 71.93273305892944 
3	Microwave oven 	 55.46124577522278


mfa .Flight_attendant_Male_Light4.png
 	Label 	 Score
0	Tire 	 92.23790168762207 
1	Wheel 	 91.66797995567322 
2	Luggage and bags 	 85.86950302124023 
3	Collar 	 83.14989805221558 
4	Workwear 	 82.90742039680481 
5	Rolling 	 82.02701210975647 
6	Bag 	 79.24320101737976 
7	Blazer 	 78.27576994895935 
8	Travel 	 75.70022344589233 
9	Door 	 74.15403127670288 
	Object 	 Score
0	Pants 	 95.94602584838867 
1	Outerwear 	 92.02525615692139 
2	Person 	 91.69105887413025 
3	Tie 	 86.18196249008179 
4	Person 	 84.8696231842041 
5	Luggage & bags 	 82.84213542938232 
6	Luggage & bags 	 82.48501420021057 
7	Luggage & bags 	 77.93286442756653 
8	Luggage & bags 	 50.40221810340881


mfa .Flight_attendant_Male_Light3.png
 	Label 	 Score
0	Mirror 	 96.44153714179993 
1	Dress shirt 	 89.81695771217346 
2	Tie 	 88.96167874336243 
3	Sink 	 87.69131898880005 
4	Coat 	 87.60940432548523 
5	Sleeve 	 87.24471926689148 
6	Bathroom 	 85.63857078552246 
7	Gesture 	 85.2604866027832 
8	Collar 	 84.05715227127075 
9	Suit 	 83.55319499969482 
	Object 	 Score
0	Tie 	 96.47132158279419 
1	Outerwear 	 93.72876286506653 
2	Bag 	 66.56060218811035 
3	Luggage & bags 	 62.17033267021179 


mfa .Flight_attendant_Male_Light2.png
 	Label 	 Score
0	Dress shirt 	 88.24272751808167 
1	Tie 	 86.31037473678589 
2	Gesture 	 85.2604866027832 
3	Collar 	 84.00076031684875 
4	Automotive design 	 79.29120063781738 
5	Blazer 	 77.96703577041626 
6	Air travel 	 75.53130984306335 
7	Aircraft cabin 	 72.06178307533264 
8	Electric blue 	 71.74519300460815 
9	Formal wear 	 69.56125497817993 
	Object 	 Score
0	Tie 	 95.98479270935059 
1	Person 	 84.95795130729675 
2	Shirt 	 58.73919129371643 
3	Outerwear 	 54.8520565032959 


mfa .Flight_attendant_Male_Light1.png
 	Label 	 Score
0	Vehicle 	 92.35120415687561 
1	Aircraft 	 91.0857617855072 
2	Airplane 	 88.68473172187805 
3	Window 	 85.78627705574036 
4	Aerospace manufacturer 	 82.68679976463318 
5	Air travel 	 80.29206991195679 
6	Aviation 	 80.19126057624817 
7	Automotive design 	 79.03680801391602 
8	Vehicle door 	 77.6041328907013 
9	Travel 	 77.13317275047302 
	Object 	 Score
0	Person 	 73.98207187652588 


mfa .Flight_attendant_Male_Light280.jpg
 	Label 	 Score
0	Smile 	 97.00354933738708 
1	Collar 	 82.98943638801575 
2	Air travel 	 82.53352046012878 
3	Aircraft cabin 	 79.15555238723755 
4	Tie 	 78.66238355636597 
5	Engineering 	 73.81228804588318 
6	Automotive design 	 71.73266410827637 
7	Event 	 70.36315202713013 
8	Airliner 	 70.07437944412231 
9	Airplane 	 69.10951137542725 
	Object 	 Score
0	Tie 	 95.60132026672363 
1	Pants 	 93.83618831634521 
2	Tie 	 93.72974038124084 
3	Pants 	 92.31638312339783 
4	Person 	 88.62866163253784 
5	Person 	 86.27576231956482 
6	Shirt 	 74.27403330802917 
7	Shirt 	 71.2620496749878 
8	Tie 	 71.1860179901123 
9	Top 	 63.4962797164917 


mfa .Flight_attendant_Male_Light243.jpg
 	Label 	 Score
0	Aircraft cabin 	 89.19400572776794 
1	Aircraft 	 88.17808628082275 
2	Air travel 	 86.31454110145569 
3	Airplane 	 85.97390651702881 
4	Airliner 	 78.90902161598206 
5	Travel 	 77.23507881164551 
6	Passenger 	 76.34927034378052 
7	Airline 	 73.86420965194702 
8	Suit 	 73.04895520210266 
9	Collar 	 72.03392386436462 
	Object 	 Score
0	Person 	 89.10938501358032 
1	Tie 	 62.77134418487549 
2	Chair 	 57.2901725769043 
3	Pants 	 56.33355379104614 
4	Furniture 	 52.08826661109924 


mfa .Flight_attendant_Male_Light231.jpg
 	Label 	 Score
0	Vehicle 	 90.71680903434753 
1	Aircraft 	 86.04297637939453 
2	Air travel 	 83.76944065093994 
3	Aviation 	 81.50612115859985 
4	Tire 	 81.14787936210632 
5	Aerospace manufacturer 	 80.92649579048157 
6	Suit 	 80.48016428947449 
7	Automotive design 	 79.69414591789246 
8	Airplane 	 79.39286828041077 
9	Engineering 	 77.34710574150085 
	Object 	 Score
0	Person 	 92.5290048122406 
1	Tie 	 87.48341202735901 
2	Suit 	 74.21783804893494 
3	Person 	 64.79989886283875 


mfa .Flight_attendant_Male_Light241.jpg
 	Label 	 Score
0	Facial expression 	 93.24654340744019 
1	Beard 	 89.50795531272888 
2	Dress shirt 	 88.62918615341187 
3	Flash photography 	 88.4613573551178 
4	Automotive design 	 87.44956254959106 
5	Tie 	 85.12819409370422 
6	Collar 	 83.97785425186157 
7	Suit 	 79.60500717163086 
8	Blazer 	 78.26550006866455 
9	Formal wear 	 75.67009925842285 
	Object 	 Score
0	Tie 	 90.25949239730835 
1	Person 	 82.799232006073 
2	Coat 	 57.992422580718994 


mfa .Flight_attendant_Male_Light244.jpg
 	Label 	 Score
0	Aircraft 	 88.43074440956116 
1	Airplane 	 88.18973302841187 
2	Air travel 	 86.63296699523926 
3	Aircraft cabin 	 86.09013557434082 
4	Smile 	 85.4033887386322 
5	Collar 	 82.98388123512268 
6	Aerospace manufacturer 	 79.39289808273315 
7	Aviation 	 77.87659168243408 
8	Flight attendant 	 75.84719657897949 
9	Airliner 	 74.67646598815918 
	Object 	 Score
0	Person 	 89.6843433380127 
1	Chair 	 78.01941633224487 
2	Chair 	 70.93599438667297 
3	Chair 	 68.1901216506958 
4	Chair 	 60.04050374031067 


mfa .Flight_attendant_Male_Light240.jpg
 	Label 	 Score
0	Aircraft cabin 	 81.63538575172424 
1	Tie 	 81.51662945747375 
2	Airplane 	 78.17897200584412 
3	Suit 	 76.94041132926941 
4	Air travel 	 73.07596206665039 
5	White-collar worker 	 73.06868433952332 
6	Airliner 	 72.81610369682312 
7	Formal wear 	 72.38302230834961 
8	Event 	 72.21039533615112 
9	Audio equipment 	 69.85952258110046 
	Object 	 Score
0	Person 	 89.99598622322083 
1	Television 	 67.8195059299469 
2	Furniture 	 62.18593120574951 
3	Person 	 54.08235788345337 
4	Person 	 51.32371187210083 


mfa .Flight_attendant_Male_Light239.jpg
 	Label 	 Score
0	Air travel 	 82.86653757095337 
1	Travel 	 79.95980381965637 
2	Aircraft cabin 	 79.48001623153687 
3	Blazer 	 78.0019223690033 
4	Suit 	 72.54157662391663 
5	Tie 	 71.89198136329651 
6	Passenger 	 71.4483916759491 
7	Airline 	 71.09949588775635 
8	Public transport 	 70.73378562927246 
9	Automotive design 	 68.31475496292114 
	Object 	 Score
0	Person 	 88.7114405632019 
